8/4/2023 15:05:51	| DEBUG |		|*  UNIUSDT  		Current: -0,4196	Umbral: -1,00	 OP: 5,9580	 NP: 5,9330
8/4/2023 15:05:51	| DEBUG |		|   AVAXUSDT  		Current: 0,2400		Umbral: 0,0350	 OP: 99999,0000	 NP: 17,5500
8/4/2023 15:05:51	| DEBUG |		|   FILUSDT  		Current: 0,1600		Umbral: 0,0500	 OP: 5,7580	 NP: 5,7900
8/4/2023 15:05:51	| DEBUG |		|   SHIBUSDT  		Current: 0,0000		Umbral: 0,0000	 OP: 99999,0000	 NP: 0,0000
8/4/2023 15:05:52	| DEBUG |		| LINKUSDT		VAR: -0.375%	%UMBRAL: 1	%SL: -1	 Old Price: 7.202		New Price: 7.175
8/4/2023 15:05:52	| DEBUG |		| XLMUSDT		VAR: -0.381%	%UMBRAL: 1	%SL: -1	 Old Price: 0.1049		New Price: 0.1045
8/4/2023 15:05:52	| DEBUG |		| XRPUSDT		VAR: -0.492%	%UMBRAL: 1	%SL: -1	 Old Price: 0.508		New Price: 0.5055
8/4/2023 15:05:52	| DEBUG |		| UNIUSDT		VAR: -0.420%	%UMBRAL: 1	%SL: -1	 Old Price: 5.958		New Price: 5.933
8/4/2023 15:05:52	| DEBUG |		| SOLUSDT		VAR: -0.492%	%UMBRAL: 1	%SL: -1	 Old Price: 20.34		New Price: 20.24
8/4/2023 15:05:52	| DEBUG |		| LTCUSDT		VAR: -0.255%	%UMBRAL: 1	%SL: -1	 Old Price: 90.18		New Price: 89.95
8/4/2023 15:05:52	| DEBUG |		| KSMUSDT		VAR: -0.124%	%UMBRAL: 1	%SL: -1	 Old Price: 32.29		New Price: 32.25
8/4/2023 15:05:52	| DEBUG |		| FTMUSDT		VAR:  0.218%	%UMBRAL: 1	%SL: -1	 Old Price: 0.4586		New Price: 0.4596
8/4/2023 15:05:52	| DEBUG |		| ETHUSDT		VAR:  0.103%	%UMBRAL: 1	%SL: -1	 Old Price: 1855.85		New Price: 1857.76
8/4/2023 15:05:52	| DEBUG |		| RVNUSDT		VAR:  0.039%	%UMBRAL: 1	%SL: -1	 Old Price: 0.02537		New Price: 0.02538
8/4/2023 15:05:52	| DEBUG |		| VETUSDT		VAR:  0.582%	%UMBRAL: 1	%SL: -1	 Old Price: 0.02405		New Price: 0.02419
8/4/2023 15:06:04	| DEBUG |		|   BTCUSDT  		Current: 148,4000		Umbral: 83,7850	 OP: 99999,0000	 NP: 27913,2200
8/4/2023 15:06:04	| DEBUG |		|   ETHUSDT  		Current: 13,0800		Umbral: 7,5350	 OP: 1855,8500	 NP: 1857,7700
8/4/2023 15:06:04	| DEBUG |		|   BNBUSDT  		Current: 3,6000		Umbral: 0,5000	 OP: 99999,0000	 NP: 311,9000
8/4/2023 15:06:04	| DEBUG |		|   NEOUSDT  		Current: 0,8200		Umbral: 0,1050	 OP: 99999,0000	 NP: 12,3900
8/4/2023 15:06:04	| DEBUG |		|*  LTCUSDT  		Current: -0,2661	Umbral: -1,00	 OP: 90,1800	 NP: 89,9400
8/4/2023 15:06:04	| DEBUG |		|   ADAUSDT  		Current: 0,0138		Umbral: 0,0016	 OP: 99999,0000	 NP: 0,3867
8/4/2023 15:06:04	| DEBUG |		|*  XRPUSDT  		Current: -0,5118	Umbral: -1,00	 OP: 0,5080	 NP: 0,5054
8/4/2023 15:06:04	| DEBUG |		|   EOSUSDT  		Current: 0,0280		Umbral: 0,0020	 OP: 99999,0000	 NP: 1,2180
8/4/2023 15:06:04	| DEBUG |		|*  XLMUSDT  		Current: -0,3813	Umbral: -1,00	 OP: 0,1049	 NP: 0,1045
8/4/2023 15:06:04	| DEBUG |		|   TRXUSDT  		Current: 0,0004		Umbral: 0,0002	 OP: 99999,0000	 NP: 0,0660
8/4/2023 15:06:04	| DEBUG |		|   ETCUSDT  		Current: 0,2200		Umbral: 0,0550	 OP: 99999,0000	 NP: 20,4000
8/4/2023 15:06:04	| DEBUG |		|   VETUSDT  		Current: 0,0004		Umbral: 0,0001	 OP: 0,0241	 NP: 0,0242
8/4/2023 15:06:04	| DEBUG |		|   USDCUSDT  		Current: 0,0004		Umbral: 0,0001	 OP: 99999,0000	 NP: 0,9994
8/4/2023 15:06:04	| DEBUG |		|*  LINKUSDT  		Current: -0,3749	Umbral: -1,00	 OP: 7,2020	 NP: 7,1750
8/4/2023 15:06:04	| DEBUG |		|   MATICUSDT  		Current: 0,0150		Umbral: 0,0006	 OP: 99999,0000	 NP: 1,1088
8/4/2023 15:06:04	| DEBUG |		|   ATOMUSDT  		Current: 0,2360		Umbral: 0,0470	 OP: 99999,0000	 NP: 10,9840
8/4/2023 15:06:04	| DEBUG |		|   FTMUSDT  		Current: 0,0068		Umbral: 0,0041	 OP: 0,4586	 NP: 0,4596
8/4/2023 15:06:04	| DEBUG |		|   DOGEUSDT  		Current: 0,0015		Umbral: 0,0004	 OP: 99999,0000	 NP: 0,0823
8/4/2023 15:06:04	| DEBUG |		|   CHZUSDT  		Current: 0,0250		Umbral: 0,0038	 OP: 99999,0000	 NP: 0,1381
8/4/2023 15:06:04	| DEBUG |		|   BUSDUSDT  		Current: 0,0004		Umbral: 0,0000	 OP: 99999,0000	 NP: 0,9993
8/4/2023 15:06:04	| DEBUG |		|   RVNUSDT  		Current: 0,0002		Umbral: 0,0002	 OP: 0,0254	 NP: 0,0254
8/4/2023 15:06:04	| DEBUG |		|   BCHUSDT  		Current: 0,8000		Umbral: 0,4500	 OP: 99999,0000	 NP: 123,9000
8/4/2023 15:06:04	| DEBUG |		|*  SOLUSDT  		Current: -0,4916	Umbral: -1,00	 OP: 20,3400	 NP: 20,2400
8/4/2023 15:06:04	| DEBUG |		|   DOTUSDT  		Current: 0,0860		Umbral: 0,0215	 OP: 99999,0000	 NP: 6,1490
8/4/2023 15:06:04	| DEBUG |		|   LUNAUSDT  		Current: 0,0674		Umbral: 0,0159	 OP: 99999,0000	 NP: 1,2800
8/4/2023 15:06:04	| DEBUG |		|*  KSMUSDT  		Current: -0,1239	Umbral: -1,00	 OP: 32,2900	 NP: 32,2500
8/4/2023 15:06:04	| DEBUG |		|   EGLDUSDT  		Current: 0,7800		Umbral: 0,0650	 OP: 99999,0000	 NP: 40,6700
8/4/2023 15:06:04	| DEBUG |		|   RUNEUSDT  		Current: 0,0300		Umbral: 0,0005	 OP: 99999,0000	 NP: 1,5590
8/4/2023 15:06:04	| DEBUG |		|*  UNIUSDT  		Current: -0,4196	Umbral: -1,00	 OP: 5,9580	 NP: 5,9330
8/4/2023 15:06:04	| DEBUG |		|   AVAXUSDT  		Current: 0,2200		Umbral: 0,0450	 OP: 99999,0000	 NP: 17,5400
8/4/2023 15:06:04	| DEBUG |		|   FILUSDT  		Current: 0,1660		Umbral: 0,0470	 OP: 5,7580	 NP: 5,7930
8/4/2023 15:06:04	| DEBUG |		|   SHIBUSDT  		Current: 0,0000		Umbral: 0,0000	 OP: 99999,0000	 NP: 0,0000
8/4/2023 15:06:04	| DEBUG |		| LINKUSDT		VAR: -0.375%	%UMBRAL: 1	%SL: -1	 Old Price: 7.202		New Price: 7.175
8/4/2023 15:06:04	| DEBUG |		| XLMUSDT		VAR: -0.381%	%UMBRAL: 1	%SL: -1	 Old Price: 0.1049		New Price: 0.1045
8/4/2023 15:06:04	| DEBUG |		| XRPUSDT		VAR: -0.512%	%UMBRAL: 1	%SL: -1	 Old Price: 0.508		New Price: 0.5054
8/4/2023 15:06:04	| DEBUG |		| UNIUSDT		VAR: -0.420%	%UMBRAL: 1	%SL: -1	 Old Price: 5.958		New Price: 5.933
8/4/2023 15:06:04	| DEBUG |		| SOLUSDT		VAR: -0.492%	%UMBRAL: 1	%SL: -1	 Old Price: 20.34		New Price: 20.24
8/4/2023 15:06:04	| DEBUG |		| LTCUSDT		VAR: -0.266%	%UMBRAL: 1	%SL: -1	 Old Price: 90.18		New Price: 89.94
8/4/2023 15:06:04	| DEBUG |		| KSMUSDT		VAR: -0.124%	%UMBRAL: 1	%SL: -1	 Old Price: 32.29		New Price: 32.25
8/4/2023 15:06:04	| DEBUG |		| FTMUSDT		VAR:  0.174%	%UMBRAL: 1	%SL: -1	 Old Price: 0.4586		New Price: 0.4594
8/4/2023 15:06:04	| DEBUG |		| ETHUSDT		VAR:  0.103%	%UMBRAL: 1	%SL: -1	 Old Price: 1855.85		New Price: 1857.77
8/4/2023 15:06:04	| DEBUG |		| RVNUSDT		VAR:  0.039%	%UMBRAL: 1	%SL: -1	 Old Price: 0.02537		New Price: 0.02538
8/4/2023 15:06:04	| DEBUG |		| VETUSDT		VAR:  0.457%	%UMBRAL: 1	%SL: -1	 Old Price: 0.02405		New Price: 0.02416
8/4/2023 15:06:16	| DEBUG |		|   BTCUSDT  		Current: 147,2800		Umbral: 84,3450	 OP: 99999,0000	 NP: 27912,6600
8/4/2023 15:06:16	| DEBUG |		|   ETHUSDT  		Current: 13,6800		Umbral: 7,2350	 OP: 1855,8500	 NP: 1858,0700
8/4/2023 15:06:16	| DEBUG |		|   BNBUSDT  		Current: 3,8000		Umbral: 0,6000	 OP: 99999,0000	 NP: 312,0000
8/4/2023 15:06:16	| DEBUG |		|   NEOUSDT  		Current: 0,8200		Umbral: 0,1050	 OP: 99999,0000	 NP: 12,3900
8/4/2023 15:06:16	| DEBUG |		|*  LTCUSDT  		Current: -0,2661	Umbral: -1,00	 OP: 90,1800	 NP: 89,9400
8/4/2023 15:06:16	| DEBUG |		|   ADAUSDT  		Current: 0,0138		Umbral: 0,0016	 OP: 99999,0000	 NP: 0,3867
8/4/2023 15:06:16	| DEBUG |		|*  XRPUSDT  		Current: -0,5118	Umbral: -1,00	 OP: 0,5080	 NP: 0,5054
8/4/2023 15:06:16	| DEBUG |		|   EOSUSDT  		Current: 0,0280		Umbral: 0,0020	 OP: 99999,0000	 NP: 1,2180
8/4/2023 15:06:16	| DEBUG |		|*  XLMUSDT  		Current: -0,4766	Umbral: -1,00	 OP: 0,1049	 NP: 0,1044
8/4/2023 15:06:16	| DEBUG |		|   TRXUSDT  		Current: 0,0004		Umbral: 0,0002	 OP: 99999,0000	 NP: 0,0660
8/4/2023 15:06:16	| DEBUG |		|   ETCUSDT  		Current: 0,2200		Umbral: 0,0550	 OP: 99999,0000	 NP: 20,4000
8/4/2023 15:06:16	| DEBUG |		|   VETUSDT  		Current: 0,0004		Umbral: 0,0001	 OP: 0,0241	 NP: 0,0242
8/4/2023 15:06:16	| DEBUG |		|   USDCUSDT  		Current: 0,0004		Umbral: 0,0001	 OP: 99999,0000	 NP: 0,9994
8/4/2023 15:06:16	| DEBUG |		|*  LINKUSDT  		Current: -0,3332	Umbral: -1,00	 OP: 7,2020	 NP: 7,1780
8/4/2023 15:06:16	| DEBUG |		|   MATICUSDT  		Current: 0,0152		Umbral: 0,0005	 OP: 99999,0000	 NP: 1,1089
8/4/2023 15:06:16	| DEBUG |		|   ATOMUSDT  		Current: 0,2360		Umbral: 0,0470	 OP: 99999,0000	 NP: 10,9840
8/4/2023 15:06:16	| DEBUG |		|   FTMUSDT  		Current: 0,0066		Umbral: 0,0042	 OP: 0,4586	 NP: 0,4595
8/4/2023 15:06:16	| DEBUG |		|   DOGEUSDT  		Current: 0,0016		Umbral: 0,0003	 OP: 99999,0000	 NP: 0,0824
8/4/2023 15:06:16	| DEBUG |		|   CHZUSDT  		Current: 0,0250		Umbral: 0,0038	 OP: 99999,0000	 NP: 0,1381
8/4/2023 15:06:16	| DEBUG |		|   BUSDUSDT  		Current: 0,0006		Umbral: 0,0001	 OP: 99999,0000	 NP: 0,9994
8/4/2023 15:06:16	| DEBUG |		|   RVNUSDT  		Current: 0,0003		Umbral: 0,0002	 OP: 0,0254	 NP: 0,0254
8/4/2023 15:06:16	| DEBUG |		|   BCHUSDT  		Current: 1,0000		Umbral: 0,3500	 OP: 99999,0000	 NP: 124,0000
